timestamp_s,obs_0: base_lin_vel_x,obs_1: base_lin_vel_y,obs_2: base_lin_vel_z,obs_3: base_ang_vel_x,obs_4: base_ang_vel_y,obs_5: base_ang_vel_z,obs_6: projected_gravity_x,obs_7: projected_gravity_y,obs_8: projected_gravity_z,obs_9: pose_commands_cmd_0,obs_10: pose_commands_cmd_1,obs_11: pose_commands_cmd_2,obs_12: pose_commands_cmd_3,obs_13: joint_pos_FL_HAA,obs_14: joint_pos_FR_HAA,obs_15: joint_pos_HL_HAA,obs_16: joint_pos_HR_HAA,obs_17: joint_pos_FL_HFE,obs_18: joint_pos_FR_HFE,obs_19: joint_pos_HL_HFE,obs_20: joint_pos_HR_HFE,obs_21: joint_pos_FL_KFE,obs_22: joint_pos_FR_KFE,obs_23: joint_pos_HL_KFE,obs_24: joint_pos_HR_KFE,obs_25: joint_pos_HL_AFE,obs_26: joint_pos_HR_AFE,obs_27: joint_vel_FL_HAA,obs_28: joint_vel_FR_HAA,obs_29: joint_vel_HL_HAA,obs_30: joint_vel_HR_HAA,obs_31: joint_vel_FL_HFE,obs_32: joint_vel_FR_HFE,obs_33: joint_vel_HL_HFE,obs_34: joint_vel_HR_HFE,obs_35: joint_vel_FL_KFE,obs_36: joint_vel_FR_KFE,obs_37: joint_vel_HL_KFE,obs_38: joint_vel_HR_KFE,obs_39: joint_vel_HL_AFE,obs_40: joint_vel_HR_AFE,obs_41: actions_FL_HAA,obs_42: actions_FR_HAA,obs_43: actions_HL_HAA,obs_44: actions_HR_HAA,obs_45: actions_FL_HFE,obs_46: actions_FR_HFE,obs_47: actions_HL_HFE,obs_48: actions_HR_HFE,obs_49: actions_FL_KFE,obs_50: actions_FR_KFE,obs_51: actions_HL_KFE,obs_52: actions_HR_KFE,obs_53: actions_HL_AFE,obs_54: actions_HR_AFE,obs_55: time_remaining_s_time,action_IA_FL_HAA,action_IA_FR_HAA,action_IA_HL_HAA,action_IA_HR_HAA,action_IA_FL_HFE,action_IA_FR_HFE,action_IA_HL_HFE,action_IA_HR_HFE,action_IA_FL_KFE,action_IA_FR_KFE,action_IA_HL_KFE,action_IA_HR_KFE,action_IA_HL_AFE,action_IA_HR_AFE,target_envoyee_FL_HAA,target_envoyee_FR_HAA,target_envoyee_HL_HAA,target_envoyee_HR_HAA,target_envoyee_FL_HFE,target_envoyee_FR_HFE,target_envoyee_HL_HFE,target_envoyee_HR_HFE,target_envoyee_FL_KFE,target_envoyee_FR_KFE,target_envoyee_HL_KFE,target_envoyee_HR_KFE,target_envoyee_HL_AFE,target_envoyee_HR_AFE,position_reelle_FL_HAA,position_reelle_FR_HAA,position_reelle_HL_HAA,position_reelle_HR_HAA,position_reelle_FL_HFE,position_reelle_FR_HFE,position_reelle_HL_HFE,position_reelle_HR_HFE,position_reelle_FL_KFE,position_reelle_FR_KFE,position_reelle_HL_KFE,position_reelle_HR_KFE,position_reelle_HL_AFE,position_reelle_HR_AFE,vitesse_reelle_FL_HAA,vitesse_reelle_FR_HAA,vitesse_reelle_HL_HAA,vitesse_reelle_HR_HAA,vitesse_reelle_FL_HFE,vitesse_reelle_FR_HFE,vitesse_reelle_HL_HFE,vitesse_reelle_HR_HFE,vitesse_reelle_FL_KFE,vitesse_reelle_FR_KFE,vitesse_reelle_HL_KFE,vitesse_reelle_HR_KFE,vitesse_reelle_HL_AFE,vitesse_reelle_HR_AFE
0.023,8.977006582140397e-16,-5.70959710513943e-16,-0.19599999487400055,1.79612218381784e-14,4.739266653951005e-15,1.629907701556179e-15,1.0294062876386437e-16,-2.8857204829259685e-17,-1.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,2.7701503149858567e-15,4.733131594314042e-15,6.443372429983411e-15,1.101391943820378e-14,-1.635079197688169e-14,5.5828873289772915e-15,-3.321107765966863e-14,-3.2994145745613226e-14,8.685762985314715e-15,-5.3341954910481135e-15,-1.3743376384579408e-14,-3.129472321474619e-14,8.652813403666523e-15,1.5904822353888723e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.36591994762420654,-0.16762886941432953,-0.8436511754989624,0.921599268913269,-0.12226299941539764,0.22715748846530914,0.5995892286300659,-0.36680155992507935,1.0627052783966064,0.3332211971282959,0.767911434173584,1.0349841117858887,-0.534253716468811,-0.9020719528198242,0.18295997381210327,-0.08381443470716476,-0.4218255877494812,0.4607996344566345,0.3490684926509857,0.5237787365913391,-0.39830535650253296,-0.8815007209777832,-0.740247368812561,-1.1049894094467163,2.059955596923828,2.1934919357299805,-1.9890267848968506,-2.172935962677002,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,-4.823903880106549e-15,-1.808939444024045e-15,3.3071139346452748e-15,5.337032627904942e-15,-7.751154454610845e-15,1.4049956571706313e-14,5.057534201684125e-15,7.642892632523431e-15,1.373488318521729e-14,5.051027718099791e-15,-5.0300946540611166e-14,-2.145312532762962e-14,1.2241099925152862e-14,-1.6054003490625045e-14
0.044,1.1435744175277026e-16,8.02196383157027e-17,-0.3625999987125397,5.028861712903093e-15,-5.124656480556345e-15,5.3365457957185074e-17,6.980039191064596e-17,-7.897929091334679e-17,-1.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,-1.783031289618025e-14,-1.049240040554636e-14,-9.65245627702763e-15,-5.787018034100842e-15,-1.6025607558101292e-14,1.3237565366170582e-15,-1.190007853135765e-14,-2.2349630081201256e-14,6.532130471427347e-15,6.313505338510382e-15,-1.3057106902582185e-14,2.623523956673396e-14,-1.007584654274564e-14,-3.0206838143006023e-14,0.36591994762420654,-0.16762886941432953,-0.8436511754989624,0.921599268913269,-0.12226299941539764,0.22715748846530914,0.5995892286300659,-0.36680155992507935,1.0627052783966064,0.3332211971282959,0.767911434173584,1.0349841117858887,-0.534253716468811,-0.9020719528198242,5.979000091552734,0.24526557326316833,-0.05521029606461525,-0.8765835762023926,0.9358674883842468,-0.26803138852119446,0.1569143831729889,0.5954811573028564,-0.41937267780303955,1.2509795427322388,0.48451539874076843,0.7165888547897339,1.0472503900527954,-0.7747424840927124,-0.9979606866836548,0.12263278663158417,-0.027605148032307625,-0.4382917881011963,0.4679337441921234,0.2761843204498291,0.4886571764945984,-0.4003593921661377,-0.9077863097190857,-0.6461102366447449,-1.0293422937393188,2.034294366836548,2.199625253677368,-2.109271287918091,-2.2208802700042725,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,4.030713005660942e-15,2.4694148669532432e-15,2.400238109667458e-15,5.142683882772758e-15,8.063224262268905e-15,2.0486994465793683e-14,7.639643414137764e-15,5.187196226480624e-14,3.3962744226182754e-16,3.2087043762838493e-15,-3.3075550270525575e-15,-7.897799574703088e-14,-8.583671798248049e-15,4.77271047932392e-14
0.06,0.023064617067575455,-0.0012155364966019988,-0.46879202127456665,0.016343163326382637,0.3797233998775482,0.0061299921944737434,0.0021795951761305332,-5.8474568504607305e-05,-0.999997615814209,0.20000000298023224,0.0,0.0,0.0,0.0001582587865414098,-0.00017285552166868,9.42624537856318e-05,-1.2038482054776978e-05,0.40955406427383423,0.4095941483974457,-0.7012555599212646,-0.7001183032989502,-1.2718384265899658,-1.271852970123291,1.6878334283828735,1.6875704526901245,-1.7362244129180908,-1.7385144233703613,0.02914666198194027,-0.05255301669239998,0.00020103029964957386,-0.007998300716280937,-0.1640413999557495,-0.15686538815498352,-0.5278831720352173,-0.46091973781585693,-0.05684442073106766,-0.06037639454007149,1.4630752801895142,1.434078335762024,-1.72089421749115,-1.8256869316101074,0.24526557326316833,-0.05521029606461525,-0.8765835762023926,0.9358674883842468,-0.26803138852119446,0.1569143831729889,0.5954811573028564,-0.41937267780303955,1.2509795427322388,0.48451539874076843,0.7165888547897339,1.0472503900527954,-0.7747424840927124,-0.9979606866836548,5.960999965667725,0.2146301418542862,-0.04399922490119934,-0.902227520942688,0.9175689816474915,-0.2995953857898712,0.15641367435455322,0.6574338674545288,-0.35996323823928833,1.3142231702804565,0.5113990306854248,0.7399947643280029,1.0359584093093872,-0.8893834352493286,-1.050955057144165,0.1073150709271431,-0.02199961245059967,-0.451113760471344,0.4587844908237457,0.2604023218154907,0.48840683698654175,-0.3693830370903015,-0.8780815601348877,-0.614488422870636,-1.0159004926681519,2.045997381210327,2.193979263305664,-2.1665916442871094,-2.247377395629883,0.0005405038828030229,-0.000940225669182837,2.172789208998438e-05,-0.00012348531163297594,0.4069369435310364,0.40709632635116577,-0.7074213027954102,-0.7061920166015625,-1.272660255432129,-1.2726954221725464,1.6996928453445435,1.6996955871582031,-1.751017689704895,-1.753743052482605,0.044053588062524796,-0.08539347350597382,-0.008816122077405453,-0.010653991252183914,-0.3255964517593384,-0.3103177547454834,-0.6628097891807556,-0.6788272261619568,-0.09610211849212646,-0.09622961282730103,0.9493376016616821,1.0044221878051758,-1.3190104961395264,-1.3369008302688599
0.083,0.03282855078577995,-0.0018561298493295908,-0.3209271728992462,0.008538822643458843,0.4660509526729584,0.01639898121356964,0.014252478256821632,-0.0003856578841805458,-0.999898374080658,0.20000000298023224,0.0,0.0,0.0,0.0008320739143528044,-0.0016052951104938984,-2.4849499823176302e-05,-0.00018856479437090456,0.40862324833869934,0.4089580476284027,-0.7137318849563599,-0.7127112746238708,-1.2844345569610596,-1.2844688892364502,1.7068300247192383,1.7074497938156128,-1.76299250125885,-1.765785813331604,-0.014015029184520245,-0.023562196642160416,0.004705072846263647,0.002352707553654909,1.635144829750061,1.6539506912231445,-0.4754225015640259,-0.4928101599216461,-4.030221939086914,-4.033045768737793,0.6869114637374878,0.7406660914421082,-1.1632848978042603,-1.1608563661575317,0.2146301418542862,-0.04399922490119934,-0.902227520942688,0.9175689816474915,-0.2995953857898712,0.15641367435455322,0.6574338674545288,-0.35996323823928833,1.3142231702804565,0.5113990306854248,0.7399947643280029,1.0359584093093872,-0.8893834352493286,-1.050955057144165,5.940000057220459,0.27200114727020264,0.03459542989730835,-0.969690203666687,0.960166871547699,-0.36430853605270386,0.05893751606345177,0.62712162733078,-0.4143376648426056,1.3010811805725098,0.4857814311981201,0.7681657075881958,1.1613696813583374,-0.9582614898681641,-1.0681473016738892,0.13600057363510132,0.017297714948654175,-0.4848451018333435,0.4800834357738495,0.2280457317829132,0.439668744802475,-0.3845391571521759,-0.9052687883377075,-0.6210594177246094,-1.0287092924118042,2.0600829124450684,2.2566847801208496,-2.201030731201172,-2.2559735774993896,0.0006634771707467735,-0.0018065504264086485,7.735803228570148e-05,-0.00011248284863540903,0.421733558177948,0.4222615659236908,-0.7175373435020447,-0.7166827321052551,-1.315446376800537,-1.3154523372650146,1.7137107849121094,1.7149149179458618,-1.772917628288269,-1.7756786346435547,-0.01853964850306511,-0.019821256399154663,0.012091374024748802,0.011206135153770447,1.003955602645874,1.0238749980926514,-0.30018535256385803,-0.3130895793437958,-2.3031418323516846,-2.2953643798828125,0.6583009362220764,0.7196210026741028,-0.8650169968605042,-0.8660904765129089
0.102,-0.006983650382608175,-0.002294800942763686,-0.11070086807012558,0.0025090316776186228,-0.058263424783945084,0.030293582007288933,0.01707775890827179,-0.0005231001414358616,-0.9998540282249451,0.20000000298023224,0.0,0.0,0.0,0.0004647636378649622,-0.0020096718799322844,0.0002317580219823867,4.201185220154002e-05,0.4286886155605316,0.42942580580711365,-0.7195460200309753,-0.7187654376029968,-1.3307520151138306,-1.3306279182434082,1.719349980354309,1.721181035041809,-1.7800637483596802,-1.7828783988952637,-0.020967165008187294,-0.020871253684163094,0.018332986161112785,0.0183830838650465,0.47457918524742126,0.4962904751300812,-0.12427936494350433,-0.12677833437919617,-0.9852871298789978,-0.9683511853218079,0.476266086101532,0.5401671528816223,-0.59783536195755,-0.6083206534385681,0.27200114727020264,0.03459542989730835,-0.969690203666687,0.960166871547699,-0.36430853605270386,0.05893751606345177,0.62712162733078,-0.4143376648426056,1.3010811805725098,0.4857814311981201,0.7681657075881958,1.1613696813583374,-0.9582614898681641,-1.0681473016738892,5.920000076293945,0.25975555181503296,0.030236538499593735,-0.9185817837715149,0.9805326461791992,-0.27710577845573425,0.12101080268621445,0.6632632613182068,-0.45978718996047974,1.1592727899551392,0.44542574882507324,0.7791917324066162,1.1518908739089966,-0.9188767671585083,-1.1007932424545288,0.12987777590751648,0.015118269249796867,-0.45929089188575745,0.4902663230895996,0.2716470956802368,0.47070538997650146,-0.3664683401584625,-0.9279935359954834,-0.6919636130332947,-1.0488871335983276,2.065595865249634,2.2519454956054688,-2.181338310241699,-2.272296667098999,0.00025204799021594226,-0.0022196860518306494,0.00044429569970816374,0.00025823453324846923,0.4313026964664459,0.4322626292705536,-0.7200212478637695,-0.7192221879959106,-1.3356215953826904,-1.3352857828140259,1.7228273153305054,1.7252984046936035,-1.7846139669418335,-1.7875564098358154,-0.021731745451688766,-0.021014239639043808,0.023571403697133064,0.024310311302542686,0.11189082264900208,0.13441553711891174,0.006988090928643942,0.012457533739507198,-0.1466974914073944,-0.12234820425510406,0.24357104301452637,0.3077337443828583,-0.3452475368976593,-0.3611428439617157
0.121,-0.01756230555474758,-0.0020820843055844307,-0.009488590992987156,-0.0020283672492951155,-0.10522566735744476,0.03303247690200806,0.015627924352884293,-0.0005353855667635798,-0.9998777508735657,0.20000000298023224,0.0,0.0,0.0,6.680527440039441e-05,-0.002423657104372978,0.0007014318252913654,0.0005255695432424545,0.43104562163352966,0.43222910165786743,-0.7194786071777344,-0.718598484992981,-1.3342032432556152,-1.3335942029953003,1.7239930629730225,1.7270938158035278,-1.7867809534072876,-1.7898832559585571,-0.020824894309043884,-0.019853614270687103,0.027192499488592148,0.028362559154629707,-0.11841685324907303,-0.096355140209198,0.08515961468219757,0.0954618901014328,0.3274293541908264,0.35676369071006775,0.02025461569428444,0.08227162808179855,-0.1210474818944931,-0.13845914602279663,0.25975555181503296,0.030236538499593735,-0.9185817837715149,0.9805326461791992,-0.27710577845573425,0.12101080268621445,0.6632632613182068,-0.45978718996047974,1.1592727899551392,0.44542574882507324,0.7791917324066162,1.1518908739089966,-0.9188767671585083,-1.1007932424545288,5.901000022888184,0.2460034042596817,0.016341986134648323,-0.9253606796264648,1.0091784000396729,-0.25091633200645447,0.16446533799171448,0.6570155024528503,-0.46615850925445557,1.0948857069015503,0.41903072595596313,0.7996910810470581,1.1755280494689941,-0.9021646976470947,-1.1393746137619019,0.12300170212984085,0.008170993067324162,-0.4626803398132324,0.5045892000198364,0.2847418189048767,0.4924326539039612,-0.36959221959114075,-0.9311792254447937,-0.7241571545600891,-1.062084674835205,2.07584547996521,2.263763904571533,-2.1729822158813477,-2.2915873527526855,-0.00011869497393490747,-0.0025488268584012985,0.001026125275529921,0.0008569075143896043,0.4290907680988312,0.43043267726898193,-0.7184779644012451,-0.7175430655479431,-1.3296321630477905,-1.3286428451538086,1.7235610485076904,1.7280584573745728,-1.7875124216079712,-1.7919992208480835,-0.0021275922190397978,-0.0013147133868187666,0.041442204266786575,0.04060232639312744,-0.2444038838148117,-0.23850785195827484,0.08490126579999924,0.08667666465044022,0.5191261172294617,0.570672869682312,0.03113105706870556,0.1170487329363823,-0.1969560831785202,-0.24598856270313263
0.144,-0.012874613516032696,-0.0014356751926243305,0.041259754449129105,-0.007437991444021463,0.015253782272338867,0.026466302573680878,0.014657806605100632,-0.000331637857016176,-0.99989253282547,0.20000000298023224,0.0,0.0,0.0,-0.00017918327648658305,-0.0026073860935866833,0.001378617831505835,0.0012131131952628493,0.42615678906440735,0.42759236693382263,-0.717835009098053,-0.7168793082237244,-1.3242305517196655,-1.3228058815002441,1.722928762435913,1.7279078960418701,-1.788324236869812,-1.7927100658416748,-0.009685579687356949,-0.008912903256714344,0.03028721548616886,0.0315496027469635,-0.32153087854385376,-0.3098035454750061,0.057212065905332565,0.0586242638528347,0.5380679965019226,0.5753245949745178,-0.1681225448846817,-0.11699024587869644,0.0396229512989521,0.043490756303071976,0.2460034042596817,0.016341986134648323,-0.9253606796264648,1.0091784000396729,-0.25091633200645447,0.16446533799171448,0.6570155024528503,-0.46615850925445557,1.0948857069015503,0.41903072595596313,0.7996910810470581,1.1755280494689941,-0.9021646976470947,-1.1393746137619019,5.879000186920166,0.2353299856185913,0.016435014083981514,-0.9524872303009033,1.0222578048706055,-0.25510966777801514,0.17804381251335144,0.6472609639167786,-0.454914927482605,1.0813664197921753,0.4096023738384247,0.8182224035263062,1.2105271816253662,-0.9155707359313965,-1.1724746227264404,0.11766499280929565,0.008217507041990757,-0.47624361515045166,0.5111289024353027,0.28264516592025757,0.49922192096710205,-0.37446948885917664,-0.9255574345588684,-0.7309167981147766,-1.0667988061904907,2.085111141204834,2.281263589859009,-2.179685354232788,-2.3081374168395996,-0.0003012299130205065,-0.0027261916548013687,0.0016068133991211653,0.0014552113134413958,0.4230998158454895,0.4243580400943756,-0.7172582745552063,-0.7163171172142029,-1.319647192955017,-1.3173549175262451,1.7202571630477905,1.7257457971572876,-1.7869188785552979,-1.791296362876892,-0.020695362240076065,-0.020395521074533463,0.007053930312395096,0.00839961413294077,-0.22497637569904327,-0.32664957642555237,0.06562162190675735,0.05306953191757202,0.2825070023536682,0.5177468657493591,-0.33403608202934265,-0.2725044786930084,0.20488949120044708,0.19837859272956848
0.161,-0.007610909640789032,-0.0018273212481290102,0.0526898168027401,0.0036231635604053736,0.05589447543025017,0.011233463883399963,0.01558628398925066,-0.000507746241055429,-0.9998784065246582,0.20000000298023224,0.0,0.0,0.0,-0.0005416786880232394,-0.0029650824144482613,0.001593181979842484,0.0014539019903168082,0.4208374321460724,0.42161089181900024,-0.7165927886962891,-0.7157754302024841,-1.3169022798538208,-1.3133418560028076,1.7164952754974365,1.7225983142852783,-1.7843058109283447,-1.788878083229065,-0.01602254807949066,-0.01572621427476406,0.004205502104014158,0.005352428648620844,-0.2330503612756729,-0.210244819521904,0.06237444654107094,0.059869252145290375,0.2880746126174927,0.2757946848869324,-0.3863230347633362,-0.34064650535583496,0.2899934649467468,0.2663981318473816,0.2353299856185913,0.016435014083981514,-0.9524872303009033,1.0222578048706055,-0.25510966777801514,0.17804381251335144,0.6472609639167786,-0.454914927482605,1.0813664197921753,0.4096023738384247,0.8182224035263062,1.2105271816253662,-0.9155707359313965,-1.1724746227264404,5.861000061035156,0.2262193262577057,0.028333235532045364,-0.9631145000457764,1.025014042854309,-0.263284295797348,0.16288121044635773,0.6331992745399475,-0.4580848217010498,1.0813570022583008,0.4195505380630493,0.8216020464897156,1.2338981628417969,-0.9246902465820312,-1.1808533668518066,0.11310966312885284,0.014166617766022682,-0.4815572500228882,0.5125070214271545,0.27855783700942993,0.4916405975818634,-0.38150033354759216,-0.9271423816680908,-0.7309215068817139,-1.0618247985839844,2.086801052093506,2.2929491996765137,-2.1842451095581055,-2.312326669692993,-0.0005416786880232394,-0.0029650824144482613,0.001593181979842484,0.0014539019903168082,0.4208374321460724,0.42161089181900024,-0.7165927886962891,-0.7157754302024841,-1.3169022798538208,-1.3133418560028076,1.7164952754974365,1.7225983142852783,-1.7843058109283447,-1.788878083229065,-0.01602254807949066,-0.01572621427476406,0.004205502104014158,0.005352428648620844,-0.2330503612756729,-0.210244819521904,0.06237444654107094,0.059869252145290375,0.2880746126174927,0.2757946848869324,-0.3863230347633362,-0.34064650535583496,0.2899934649467468,0.2663981318473816
0.181,-0.12459741532802582,-0.1728133261203766,0.2873566746711731,1.0875420570373535,-2.331118583679199,-0.8693515658378601,-0.001134452293626964,-0.008894511498510838,-0.9999598264694214,0.20000000298023224,0.0,0.0,0.0,-0.0014301713090389967,-0.0037055814173072577,-0.02182256616652012,0.02043905481696129,0.4050978124141693,0.41371017694473267,-0.7145569920539856,-0.7441442608833313,-1.2720510959625244,-1.289239525794983,1.758762001991272,1.8083813190460205,-1.866335391998291,-1.8876166343688965,-0.17365816235542297,-0.16889294981956482,-4.874612808227539,4.790623664855957,-2.5809123516082764,-1.1063933372497559,1.074938416481018,-6.358325481414795,8.569244384765625,4.3803558349609375,8.21063232421875,18.186565399169922,-12.15502643585205,-14.803281784057617,0.2262193262577057,0.028333235532045364,-0.9631145000457764,1.025014042854309,-0.263284295797348,0.16288121044635773,0.6331992745399475,-0.4580848217010498,1.0813570022583008,0.4195505380630493,0.8216020464897156,1.2338981628417969,-0.9246902465820312,-1.1808533668518066,5.841000080108643,-0.32678961753845215,0.07883726060390472,-1.2462207078933716,0.8469936847686768,-0.17979362607002258,0.07851031422615051,0.2089693397283554,0.23453226685523987,0.718773603439331,0.5766419172286987,0.7748645544052124,0.43878084421157837,-1.0228636264801025,-1.1386877298355103,-0.16339480876922607,0.03941863030195236,-0.6231103539466858,0.4234968423843384,0.32030320167541504,0.4494551420211792,-0.5936152935028076,-0.5808338522911072,-0.9122132062911987,-0.9832790493965149,2.063432216644287,1.8953903913497925,-2.2333316802978516,-2.2912437915802,-0.0014301713090389967,-0.0037055814173072577,-0.02182256616652012,0.02043905481696129,0.4050978124141693,0.41371017694473267,-0.7145569920539856,-0.7441442608833313,-1.2720510959625244,-1.289239525794983,1.758762001991272,1.8083813190460205,-1.866335391998291,-1.8876166343688965,-0.17365816235542297,-0.16889294981956482,-4.874612808227539,4.790623664855957,-2.5809123516082764,-1.1063933372497559,1.074938416481018,-6.358325481414795,8.569244384765625,4.3803558349609375,8.21063232421875,18.186565399169922,-12.15502643585205,-14.803281784057617
0.202,0.06996911764144897,-0.008114815689623356,0.3428512513637543,0.8148776888847351,-2.2208847999572754,-1.027249813079834,-0.049954500049352646,-0.029935114085674286,-0.9983027577400208,0.20000000298023224,0.0,0.0,0.0,-0.01522940956056118,0.00041492251330055296,-0.195493683218956,0.15813292562961578,0.3549152612686157,0.38202086091041565,-0.6271239519119263,-0.8223130702972412,-1.0871999263763428,-1.1553369760513306,1.918875813484192,2.067298650741577,-2.0513594150543213,-2.053880214691162,-2.447157144546509,0.23618477582931519,-11.995050430297852,4.7098708152771,-1.5762959718704224,-1.6143959760665894,5.2121477127075195,3.995779514312744,7.118738174438477,6.816482067108154,7.135090351104736,-0.8023309111595154,-5.639958381652832,-6.686651229858398,-0.32678961753845215,0.07883726060390472,-1.2462207078933716,0.8469936847686768,-0.17979362607002258,0.07851031422615051,0.2089693397283554,0.23453226685523987,0.718773603439331,0.5766419172286987,0.7748645544052124,0.43878084421157837,-1.0228636264801025,-1.1386877298355103,5.820000171661377,-0.13321493566036224,0.23172055184841156,-0.9614931344985962,1.3452309370040894,-0.10079708695411682,-0.29705357551574707,0.5709909200668335,-0.7527484893798828,0.7586421370506287,0.8689915537834167,0.8276830315589905,0.738315224647522,-1.1096315383911133,-1.1773544549942017,-0.06660746783018112,0.11586027592420578,-0.4807465672492981,0.6726154685020447,0.3598014712333679,0.2616732120513916,-0.41260451078414917,-1.0744742155075073,-0.8922789096832275,-0.8371042013168335,2.089841604232788,2.0451576709747314,-2.2767157554626465,-2.310577154159546,-0.04396795481443405,0.00742746377363801,-0.32055607438087463,0.2082398682832718,0.3415427505970001,0.3755394518375397,-0.5788335204124451,-0.7613989114761353,-1.0258598327636719,-1.099675178527832,1.9841349124908447,2.026700258255005,-2.0956225395202637,-2.1161041259765625,-3.1221632957458496,0.9964863657951355,-12.575918197631836,5.55556058883667,-1.1287789344787598,0.03377962484955788,4.506396770477295,6.930078029632568,5.148612976074219,4.67479944229126,5.824588298797607,-5.32607364654541,-3.6273868083953857,-5.642759323120117
