timestamp,motor_id,target_pos,actual_pos,actual_vel,actual_current,command_time_ms
6.880000000819564e-06,11,34.64988964039434,34.0,0.0,-3.1999998092651367,1.8682290001379442
6.880000000819564e-06,13,-91.88010532420526,-91.0,0.0,0.10999999940395355,1.866693000010855
6.880000000819564e-06,15,370.2398821635877,370.0,1.0,3.9099998474121094,1.9318130007377476
6.880000000819564e-06,17,-572.3701031879748,-572.0,0.0,-0.19999998807907104,1.8148849994759075
0.10019913999985874,11,33.07633322006835,35.0,4.0,-3.929999828338623,1.7534439994051354
0.10019913999985874,13,-93.45366174453126,-91.0,1.0,-0.7799999713897705,1.7178280004372937
0.10019913999985874,15,368.6663257432617,366.0,-23.0,3.179999828338623,1.8154609997509397
0.10019913999985874,17,-573.9436596083008,-572.0,0.0,-0.44999998807907104,2.164294000067457
0.20020205499986332,11,31.50730413143973,35.0,-7.0,-4.099999904632568,2.015300999119063
0.20020205499986332,13,-95.02269083315988,-91.0,-5.0,-0.07999999821186066,1.9870450005328166
0.20020205499986332,15,367.0972966546331,365.0,-1.0,3.75,1.7794929999581655
0.20020205499986332,17,-575.5126886969294,-572.0,-1.0,-0.3999999761581421,1.8437809994793497
0.30019015400011995,11,29.94160837771484,34.0,1.0,-3.1599998474121094,2.0279419995858916
0.30019015400011995,13,-96.58838658688477,-92.0,0.0,0.1899999976158142,1.8345010003031348
0.30019015400011995,15,365.5316009009082,365.0,0.0,4.309999942779541,1.969572999769298
0.30019015400011995,17,-577.0783844506543,-572.0,0.0,-0.3400000035762787,1.8509490000724327
0.40026369400038675,11,28.379226620464003,34.0,0.0,-3.7699999809265137,1.8253169992021867
0.40026369400038675,13,-98.15076834413561,-91.0,4.0,-0.08999999612569809,1.8424040008540032
0.40026369400038675,15,363.96921914365737,365.0,3.0,4.539999961853027,1.9221169995944365
0.40026369400038675,17,-578.6407662079051,-572.0,0.0,-0.3499999940395355,2.11229300020932
0.5001840810000431,11,26.825418534290083,34.0,-1.0,-3.2799999713897705,1.9009010002264404
0.5001840810000431,13,-99.70457643030953,-91.0,0.0,-0.25,1.9836849996863748
0.5001840810000431,15,362.4154110574834,366.0,17.0,3.7899999618530273,2.1583409998129355
